t,x,y
0.0,1.1922963134779951,-0.5634486199210244
0.1,1.0432395316433514,-0.5837422922777387
0.2,0.8897837424592344,-0.5983725320852571
0.30000000000000004,0.7918400855194095,-0.6074844721548516
0.4,0.6728606202027109,-0.6120143342050489
0.5,0.5490514298030311,-0.6139738934312601
0.6000000000000001,0.4754832661694061,-0.6146278734541677
0.7000000000000001,0.35430295195821304,-0.6147347678550598
0.8,0.28330548613954015,-0.614816597495128
0.9,0.1836961405731725,-0.6153501594802527
1.0,0.09359711519662171,-0.6167557103713017
1.1,0.02565539610344473,-0.6190466268766893
1.2000000000000002,-0.04130838219494864,-0.6222193115745324
1.3,-0.10772795551994302,-0.6263996151179875
1.4000000000000001,-0.172456176370947,-0.6318876456675304
1.5,-0.23548896237265307,-0.6390206106117868
1.6,-0.2981724536565353,-0.6479259232750743
1.7000000000000002,-0.35960397452441256,-0.6583270118587137
1.8,-0.36534194856452756,-0.670165237979078
1.9000000000000001,-0.4255610860701293,-0.682961951665125
2.0,-0.4268576076533436,-0.6965499357347956
2.1,-0.426094527238142,-0.7101394146384508
2.2,-0.42534197928948025,-0.7237131595287827
2.3000000000000003,-0.4247891207205806,-0.7372751638806618
2.4000000000000004,-0.4243314534551142,-0.7508285330553883
2.5,-0.42392884988786783,-0.7643747848483567
2.6,-0.42356407382542444,-0.7779148359739397
2.7,-0.42322753645028044,-0.791449308605497
2.8000000000000003,-0.42291316469462664,-0.8049786492539106
2.9000000000000004,-0.4226168021889069,-0.8185031883792997
3.0,-0.4223354482751482,-0.8320231746155852
3.1,-0.42206684926478405,-0.8455387961704157
3.2,-0.4218092598113337,-0.8590501950441799
3.3000000000000003,-0.4215612946773302,-0.8725574769236668
3.4000000000000004,-0.42132183208436413,-0.8860607183203947
3.5,-0.4210899481768609,-0.8995599718752276
3.6,-0.42086487113553483,-0.9130552703984545
3.7,-0.4206459481581434,-0.9265466300109133
3.8000000000000003,-0.42043262115016367,-0.9400340526302521
3.9000000000000004,-0.4202244084570626,-0.9535175279694126
4.0,-0.420020890900652,-0.9669970351649262
4.1000000000000005,-0.41982170092961973,-0.9804725441196566
4.2,-0.4196265140975142,-0.993944016621823
4.3,-0.41943504224666744,-1.007411407287028
4.4,-0.4192470280309042,-1.0208746643579627
4.5,-0.4190622404576014,-1.0343337303884412
4.6000000000000005,-0.418880471216737,-1.0477885428333313
4.7,-0.4187015316496569,-1.061239034560457
4.800000000000001,-0.41852525021412174,-1.074685134297237
4.9,-0.4183514703526284,-1.0881267670234667
5.0,-0.41818004869249037,-1.1015638543168826
5.1000000000000005,-0.41801085351242234,-1.1149963146611954
5.2,-0.41784376342415613,-1.128424063719444
5.300000000000001,-0.41767866625004896,-1.141847014579672
5.4,-0.41751545804039397,-1.1552650779746874
5.5,-0.41735404222538314,-1.1686781624811244
5.6000000000000005,-0.41719432887532565,-1.182086174699484
5.7,-0.41703623404985235,-1.1954890194176822
5.800000000000001,-0.4168796792286571,-1.2088865997601659
5.9,-0.4167245908056503,-1.2222788173243058
6.0,-0.4165708996438865,-1.2356655723053525
6.1000000000000005,-0.41641854067793044,-1.2490467636116371
6.2,-0.4162674525595195,-1.262422288970714
6.300000000000001,-0.4161175773425621,-1.2757920450272848
6.4,-0.41596886019693796,-1.289155927434126
6.5,-0.41582124915759233,-1.3025138309366064
6.6000000000000005,-0.41567469488795494,-1.3158656494511738
6.7,-0.4155291504781991,-1.3292112761390091
6.800000000000001,-0.41538457125093387,-1.3425506034740495
6.9,-0.4152409145964321,-1.355883523307673
7.0,-0.41509813980987814,-1.369209926928288
7.1000000000000005,-0.41495620795245464,-1.3825297051207692
7.2,-0.4148150817227754,-1.3958427482143385
7.300000000000001,-0.41467472533202127,-1.409148946137888
7.4,-0.41453510439977276,-1.4224481884652918
7.5,-0.4143961858502255,-1.435740364461062
7.6000000000000005,-0.4142579378193312,-1.4490253631214198
7.7,-0.4141203295681451,-1.4623030732161009
7.800000000000001,-0.4139833314057676,-1.4755733833252436
7.9,-0.4138469146086195,-1.488836181878647
8.0,-0.41371105136196,-1.5020913571886205
8.1,-0.4135757146840779,-1.5153387974811041
8.200000000000001,-0.41344087837357996,-1.5285783909298447
8.3,-0.4133065169520606,-1.5418100256851552
8.4,-0.4131726056084113,-1.5550335899026726
8.5,-0.41303912015158467,-1.5682489717712447
8.6,-0.41290603696322137,-1.5814560595379792
8.700000000000001,-0.4127733329523497,-1.5946547415340793
8.8,-0.4126409855130608,-1.6078449061986722
8.9,-0.4125089724905637,-1.6210264421009208
9.0,-0.4123772721255069,-1.6341992379645147
9.1,-0.41224586304787236,-1.6473631826855768
9.200000000000001,-0.4121147242073725,-1.660518165354876
9.3,-0.41198383486463935,-1.673664075276992
9.4,-0.4118531745491687,-1.6868008019821554
9.5,-0.4117227230302117,-1.6999282352584042
9.600000000000001,-0.41159246028362323,-1.7130462651564182
9.700000000000001,-0.4114623664652636,-1.7261547820088443
9.8,-0.4113324218802014,-1.7392536764473923
9.9,-0.41120260695495836,-1.752342839416325
